accx,accy,accz,gyrx,gyry,gyrz
-0.90112007,11.856786,1.0626041000000002,0.15009831,0.7555529999999999,1.6274672
0.06962338,10.862015,0.75978553,0.05745624,0.8284903,1.453388
1.1640418,9.542866,0.7732984,-0.052167892,0.8609709000000001,1.3070073
1.8713272,8.286543,0.8571242,-0.1314931,0.79388046,1.1797726999999998
2.0818639,7.436266000000001,0.42730755,-0.16716763,0.60704297,0.9498082
2.2448992999999997,7.044287,0.052097827,-0.26296875,0.32224014,0.5713335
2.461134,6.870028,0.05554548,-0.42851323,-0.08868018,-0.024853487999999996
2.8285862999999996,6.872259,0.14392982,-0.48495720000000003,-0.50604075,-0.53642696
3.300905,7.050578999999999,0.15991351,-0.49134508,-0.8743924999999999,-0.84941685
3.7020967000000002,7.2152332999999995,-0.009586384,-0.5381897,-1.0234610999999998,-1.1869286000000001
4.0202093,7.3679065999999995,-0.5312063,-0.5482952,-0.9973684000000002,-1.6197004
4.179434,7.7275634,-0.7421738,-0.53073716,-0.79456115,-1.9295137999999998
3.9489769999999997,8.052197999999999,-1.0981915,-0.47696358,-0.42778019999999994,-2.0040393
4.071062,8.762788,-1.3752006,-0.40510836,0.05927138,-1.7735511999999998
4.611768700000001,10.29341,-1.4184974,-0.42905429999999994,0.4420221,-1.4488328000000001
5.4893203,11.901988000000001,-1.4224143999999999,-0.5424309,0.45108035,-1.4200697
6.091126999999999,11.871582,-0.6652912,-0.67073005,-0.0024609142000000003,-1.8289131
5.6935263,11.707015,0.47613966,-0.74471456,-0.81424844,-2.2755252999999995
5.5569997,13.2973385,0.7000263000000001,-0.7644368,-1.5776031000000001,-2.4464107000000004
5.9288955,14.118675,1.2047048999999999,-0.84800315,-2.0513727999999998,-2.365497
5.4780006,12.977205,2.2905138,-0.9677676,-2.2174582000000003,-2.26542
3.7211735,10.335242,3.4463767999999995,-1.0199354999999999,-2.1195104,-2.2568853
1.4890785,7.601628999999999,4.2283610000000005,-0.98851955,-1.8134146,-2.2590146
-0.77914023,6.214955000000001,3.7076032,-0.87994266,-1.4061943000000001,-2.1759892000000005
-1.703082,7.421603999999999,2.1264246,-0.7511199000000001,-1.0431484,-1.9955221
-0.49398127,10.033841,0.840949,-0.6819175999999999,-0.85844016,-1.8182665
1.2501947,11.441382,0.27795723,-0.67179465,-0.86641634,-1.6878381000000002
1.7581486000000002,11.314969,0.5785062,-0.7117278,-1.0373014999999999,-1.5755261
1.6178483000000001,10.490442999999999,0.83426434,-0.829363,-1.2773715,-1.4238046
1.6557436,9.56814,0.50184387,-0.8943066999999999,-1.368408,-1.2822062
2.1206784,8.77021,0.4239365,-0.8772723,-1.2363912000000001,-1.0953686000000002
2.666834,8.039681,0.6743604000000001,-0.7607018,-0.9372069,-0.84357
2.8949156000000005,7.391341000000001,1.0915453000000002,-0.52061427,-0.5943893,-0.5816659000000001
2.9412575,7.138293300000001,1.5488186000000002,-0.25127506,-0.31599185,-0.3559599
2.7326748,7.274437,1.7748121,0.0021118484,-0.11105530000000001,-0.07756243
2.4923544,7.7754188,1.8618654,0.20439549999999998,0.090687305,0.19657643
2.2919788,8.279513,1.9904723000000002,0.37847465,0.27115434,0.39992476
1.9384894,8.346100999999999,2.0055845000000003,0.5152736,0.41381755,0.5351354
1.7337468,8.266671,2.0514669999999997,0.5839348000000001,0.5516810999999999,0.71452034
1.8244773999999997,8.431622500000001,2.389787,0.6015103,0.88650507,1.0626612
1.8120564,9.146004,2.603273,0.6190857,1.4129836999999998,1.5321896000000002
1.6940606,9.927337,3.0072514999999997,0.65474284,1.8734539000000001,1.9681554
1.3996121000000001,10.128833,3.653236,0.6691243,2.0320868,2.2683869999999997
0.82163256,9.987910000000001,3.9005375,0.7143633,1.8218095,2.3625998
0.31908962,10.386832,3.6663370000000004,0.8964186,1.3310056000000001,2.310973
0.35979104,11.577019,3.0608816,1.0289588,0.8891754000000001,2.3434362
0.3394499,11.98795,2.7999136,1.0076659,0.72363096,2.4429896
-0.14962804,10.863202000000001,2.6963117000000003,0.9001360999999999,0.77897537,2.5228386
-1.0064745000000002,9.157064,2.5978048,0.8144404000000001,1.0009638,2.5723536
-1.557026,8.838961999999999,2.5496716,0.67177725,1.2980014,2.5776594
-1.6625816000000002,9.960243,2.7473848,0.48228684,1.5514056999999999,2.5877998
-1.5005707,11.524069,2.9994560000000003,0.28316220000000003,1.6567887,2.5952349
-1.473114,12.676771,3.1230159,0.1399754,1.5902566999999999,2.5654244
-1.0804745,12.408104,3.7359507000000005,0.10273008,1.5125372,2.4813169999999998
-0.76784927,10.551927000000001,4.265644,0.073967054,1.4209598,2.2843568
-0.63568926,9.289119,3.356556,0.05534439,1.281508,1.9633732
0.40025306,8.351234,2.3492386,0.035657077999999995,1.083483,1.6264025
1.6530813000000002,7.679919,1.5575143999999999,-0.14851007,0.78431606,1.3150008999999998
2.6754534,7.263739599999999,0.9294674,-0.38488,0.30096456,0.82472044
3.1605186,7.020737599999999,0.03310702,-0.46738172,-0.27180013,0.28441885
3.1991801,7.0699053,-0.22938368,-0.5168967000000001,-0.59760076,-0.14782938
3.2778822999999995,7.299384599999999,-0.30871797,-0.5999220000000001,-0.47621309999999994,-0.41983896
3.5115852,7.83853,0.014891935,-0.6441138000000001,-0.24678956,-0.6913249
3.8290657999999995,8.685578999999999,0.29146054,-0.6813765,-0.25370106,-1.0916337
4.0843834999999995,9.193945,0.19694704,-0.719704,-0.436821,-1.4195461
4.132852,9.501887,0.515826,-0.66327745,-0.53422785,-1.42274
3.889304,10.741624,0.47408065,-0.5344547,-0.49857074,-1.1438016000000002
3.9467745,12.14728,0.10319967,-0.35824627,-0.1312662,-0.85102254
4.337096,11.821782,1.2817886,-0.16502088,0.48089057,-0.7264584
4.4686527,10.66863,2.6959572,-0.03885103,0.97967076,-0.8142834
4.829593,10.223797,2.8448384,0.09367182,1.4135247,-0.8568694
5.379417,10.7039585,2.7481508,0.12241739,1.7946697,-0.8068308000000001
5.8897075999999995,12.061108,2.6746106,0.15222761,2.0198522,-0.8675159
5.882209,12.583235,2.9814515,0.14905111,1.952779,-0.9995325999999999
4.7617707000000005,11.542034,4.068084,0.118176244,1.4774038,-0.9851511000000001
2.9593097999999998,9.622949,5.0699234,0.09367182,0.5740388000000001,-0.81908303
2.3149345,8.574729,4.924144999999999,-0.017034413,-0.5049585999999999,-0.572084
2.5924416,9.328567,4.333859400000001,-0.10007718,-1.1634539,-0.31389746
3.6590008999999997,10.651842,3.402199,-0.10381218,-1.2640547,-0.14461797
4.4474883,10.198275,2.8738656000000002,-0.030857421,-1.0766761,-0.18294542
4.129423,8.781999,3.3798656000000005,0.16872098,-1.0479306000000002,-0.25268877
3.157253,8.384532,3.7268812999999996,0.3885801,-1.1512016999999999,-0.05359906
2.4255082999999997,8.519527,3.3659123999999996,0.49345693,-0.8153130999999999,0.1433439
1.6509075,7.142172,1.9741436999999997,0.46577603,-0.30852184,-0.015795228999999997
0.9010530000000001,4.7640977,0.8148522,0.62334436,-0.32929125,-0.039741147000000004
0.53433794,2.4445278999999998,0.30798054,0.74471456,-0.5432861,0.048066366
0.5922297,0.4620043,0.09242576,0.75588465,-0.7024600999999999,0.07733554
1.6426523000000002,-0.26125529999999997,0.5712565,0.72021013,-0.81424844,-0.015812684
3.1616869999999997,0.6546225999999999,1.4576761999999999,0.65102524,-0.85842276,-0.073809974
3.902453,1.8739129,2.9489095,0.624409,-0.7418522,-0.057857665999999995
3.5918677000000003,3.7473662000000005,2.7716715,0.6771005,-0.3787888,0.047001716
4.269867400000001,7.017442999999999,2.18016,0.57382935,0.05555383,-0.00036651915
5.8651333,9.764111,1.6025637,0.40828487,0.30257028,-0.13929473
5.1684779999999995,9.743836,2.9190874,0.3252421,0.52879983,-0.20423843
3.2135358,10.392864999999999,4.143664,0.41573742,0.9190030999999999,-0.077003926
3.1449275,12.053734,3.6661837,0.52166146,1.4082014999999999,0.07361799
4.2555785,12.573025999999999,3.3433876000000002,0.5482952,1.7467603999999999,0.079482295
4.411010299999999,11.966047999999999,3.6701580000000003,0.6004456,1.7808292000000001,0.042202063
4.303568,11.011269,3.6065775999999996,0.6515663,1.6727758999999998,0.05073672
4.6768813,10.813786,2.8018384,0.6712536,1.6557415,0.13484414
5.7254844,11.862092,1.2287713,0.60152775,1.7627301,0.20031144
6.3987913,11.511494,-0.020293253,0.47003463,1.9612962999999999,0.24024457
5.765946400000001,10.529795,0.10151415,0.30449015,2.0826664,0.28708920000000004
4.916254,10.195487,0.54724747,0.08836602,2.0613735,0.36746162
4.5925384000000005,11.660969,0.40843168,-0.16074483,1.8926176,0.52290064
4.419389700000001,12.349599000000001,-0.038134847,-0.34014723,1.5859982,0.7486066
3.3620434,11.356492999999999,0.27243143,-0.38325685,1.2857666,0.99401736
2.2612374,10.129255,1.025542,-0.43277183,0.99672264,1.0610903999999999
1.8201488000000001,9.120414,1.5913876,-0.5749115,0.6560169,0.87156504
2.062825,8.698575,1.5925655,-0.56531215,0.28818876,0.6895272
2.3756897,8.141003999999999,1.2826697,-0.4487416,-0.12859586,0.592644
2.2357247000000005,7.44613,0.8528146000000001,-0.36941640000000003,-0.48631853,0.5207712999999999
1.7995011000000003,6.79236,0.43751642,-0.42638394,-0.7216064,0.34032175
1.3351792,6.350361299999999,0.027724855,-0.53337264,-0.78709114,0.026249751
1.0596929,6.039374,-0.23446897,-0.61587435,-0.76312774,-0.23617795
1.205902,6.286676,-0.26499024,-0.6813765,-0.6646563,-0.35754815
1.9377328,7.900875,-0.31968337,-0.75961965,-0.620482,-0.49117056
2.8327044999999997,9.995830999999999,-0.53125423,-0.79634136,-0.73172927,-0.6088058000000001
3.1092155,10.703039,-0.34014902,-0.8208458000000001,-1.047407,-0.6407453000000001
2.5147736000000003,10.052342,0.9054679,-0.85543823,-1.4727261999999999,-0.68226665
2.2309362999999998,9.894,1.4442399,-0.9118646999999999,-1.7005615,-0.7418871
2.6498163,11.077129,1.2917581,-0.92464054,-1.7064084,-0.84941685
3.8154573,12.345452,1.2404072,-0.9198409,-1.6079195,-0.95534086
4.380202,12.809956,1.7152348999999998,-0.8543561,-1.4109591000000001,-1.0953336999999999
3.7360462999999995,12.931935000000001,2.4579449,-0.7505614,-1.2102811000000002,-1.2486434
3.247907,13.566360999999999,2.893383,-0.638232,-1.0031978000000001,-1.3758780000000002
2.9910283,13.482266000000001,3.5029757000000004,-0.53817225,-0.75356334,-1.4568089
1.9848411,12.027234,3.9916513,-0.48333403,-0.5805314,-1.510024
0.8692293,10.301657,4.277519,-0.43755403,-0.60343015,-1.5478278
0.38950786,9.129321000000001,4.00209,-0.36835173,-0.7822915,-1.5227997
0.694443,8.954927,3.7340638999999998,-0.29649654,-1.0729412,-1.4083586000000001
1.2462395,9.464586,3.5470674,-0.24750514,-1.3806252,-1.3077403
1.887129,9.5289135,3.4326339999999997,-0.22197098,-1.6121955,-1.2965702
2.5049669999999997,9.216239999999999,3.3922486000000003,-0.1346696,-1.6584991000000002,-1.2763418
2.9084380000000003,8.733569000000001,3.0650377,-0.012758356499999998,-1.4445043,-1.2326736
3.056984,8.047255999999999,2.5860922000000004,0.13521066,-1.1160682,-1.2002106000000001
2.8708777000000003,7.3522005,2.0078542,0.31939524,-0.71150094,-1.1315494
2.561384,6.530061,1.4735737,0.50357985,-0.24092525,-1.0234785
2.2261862999999997,5.6666346,1.2931945,0.70692813,0.4361927,-0.8382293
1.8851561999999997,5.207111,1.2537285,0.8943066999999999,0.98766434,-0.6354046
1.9267865000000002,5.5833072999999995,1.2459905,1.1301355,1.246392,-0.3681772
2.592767,6.3843207,1.2808883,1.3068502,1.1681313999999998,-0.103620194
3.2694454,6.5470595000000005,1.6571706999999998,1.2967447,0.7955036,0.16838937
3.7434491999999997,6.5197845,2.2020049999999998,1.1908207,0.36699040000000005,0.30040607
4.4916563,6.278028,2.7270055,1.0135650999999999,-0.011466813000000001,0.2168397
4.8434987000000005,5.735482,2.9899270000000002,0.8346863000000001,-0.14830063,0.11780973
5.1620045,6.073343,2.8308372000000004,0.6696654000000001,0.02576106,0.20032889
5.3271370000000005,7.498390700000001,2.8230894,0.5552241,0.6336767,0.42922879999999997
4.8517923,8.891615,2.7420313,0.53925437,1.4460226999999999,0.8295375
3.341453,9.659924,2.981624,0.46153486,1.8617601000000001,1.3155419
1.6308918,10.408418,3.4608470999999996,0.34335864,1.7473014999999998,1.6280257
0.65188366,11.3717785,3.5689502,0.32313025,1.1942066,1.6732646
0.18061857,12.985394,2.9505088,0.34920546,0.55169857,1.5715816999999999
0.73303753,14.630038,2.6617298,0.388615,0.022584561,1.4678044
1.235839,14.612713000000001,2.4298751,0.41256094,-0.25261897,1.4140308000000001
0.8274265,12.980624,2.4408982000000004,0.40882593,-0.28084093,1.4252008999999999
0.32288206,11.528139,2.4641027,0.34974653,-0.15254177,1.499203
-0.0692882,10.894623,2.4355830000000003,0.25127506,0.07527605,1.5625584
-0.92965895,11.059076,2.5691604999999997,0.187396,0.25680774,1.5705345
-2.0752366,11.821821,1.5344438999999999,0.21132447,0.35154423,1.5353836
-1.7315346,12.207699,1.562073,0.26616272,0.36805505,1.4422354
-0.90848464,11.765642999999999,1.7232411,0.2975961,0.35953779999999996,1.3091714
-0.18135598,10.613889,1.7088758999999998,0.21399482,0.43725735,1.1457388000000002
0.5837351,9.353168499999999,1.6600053,0.090512775,0.526688,0.9945584000000001
1.3227485,8.204144,1.4079247,0.026092672999999997,0.5405285,0.8758585999999999
1.9272653999999998,7.332826600000001,0.9283948000000001,-0.028187068,0.47771406,0.7204195
2.3696083999999997,6.8495045,0.19594146,-0.14529866,0.36538467,0.38823104
2.7347240000000004,6.434637,-0.051571105,-0.22354177,0.26052529999999996,-0.045046947999999996
2.9692986,6.04512,0.059558164000000004,-0.24485224,0.18385299,-0.40011674
3.2323256000000002,6.0387607,0.01481532,-0.30127874,0.1918466,-0.65350366
3.6940519999999997,6.640136200000001,-0.32874304,-0.588717,0.04972443,-1.1624067
4.2621098,7.5217675999999996,-0.7812089,-0.77396625,-0.30478686,-2.0040044999999997
4.631698,7.826328999999999,-1.224998,-0.72021013,-0.3958232,-2.365462
4.6148906,7.818792299999999,-1.1724694,-0.7819599,-0.295205,-2.1663725
4.476257,8.324046000000001,-1.0000676,-0.8873603000000001,-0.053529248,-1.7192191000000003
4.7959213,9.8182,-0.9688376,-1.0172477,0.38615409999999994,-1.2555549
5.5563965,11.326039,-0.6885437,-0.9459161,0.57512087,-1.1842408000000002
5.577676,11.5225935,0.26329514,-0.7958003,0.22699752,-1.5004246
5.2148012999999995,11.667864,0.77897745,-0.677083,-0.41763982,-1.834725
4.7024040000000005,13.369394,0.7721205,-0.5860641,-1.0516481000000002,-1.8986216
5.6819096,15.203899,0.73685867,-0.48757517,-1.4178879999999998,-1.7985269
4.798746599999999,14.555894,3.1387699000000002,-0.41254348,-1.3742372999999999,-1.7453116999999998
1.7477288,11.639669999999999,4.861723400000001,-0.3805865,-1.0473895,-1.7591523
-0.49323428,7.9658155,5.052943,-0.3481059,-0.66889745,-1.7378417000000002
-1.5831611,6.223574,4.3192262999999995,-0.30871382,-0.42776275,-1.6223359
-1.5519598999999997,6.7341429999999995,2.7478445,-0.28850293,-0.3516315,-1.4743494
0.36724183,9.61408,1.880339,-0.299132,-0.45224970000000003,-1.3087875
2.1378498,12.570611999999999,1.3332734,-0.33374184,-0.66730917,-1.1581482
2.08489,12.808672999999999,1.5185463,-0.37952185,-0.9047263000000001,-1.0575473
1.1853405000000001,11.198179,1.9522511999999999,-0.41092032,-1.1698244,-1.0016445
1.0259154000000001,9.691049000000001,2.1012855,-0.3981445,-1.3651791000000002,-0.9377654000000001
1.6409571,8.337826,1.8498942999999999,-0.35503490000000004,-1.3976597,-0.7791324000000001
2.006839,7.173047500000001,1.6268697,-0.29009120000000005,-1.2070872,-0.53586847
1.6542497999999999,6.3008685,1.6502273999999997,-0.16872098,-0.9175021000000001,-0.31494465
1.2648089,6.069943,1.6424319,0.028763026,-0.54698616,-0.15205309
0.86255425,6.207916,1.532088,0.32473597,-0.14295992,-0.013631022
0.6477178000000001,6.371076,1.5991639,0.67179465,0.12424999,0.23705062
