accx,accy,accz,gyrx,gyry,gyrz
-0.15821843,10.955167999999999,3.5130312000000004,0.6581461999999999,0.8627336999999999,1.4953632
-0.9747273999999999,11.550500999999999,3.9762902,0.5990668,1.0708817,1.4841757
-1.1598469999999999,11.809869,3.8828970999999997,0.47554985,1.3279861000000002,1.5123801000000001
-0.7082815,12.104307,3.2039014999999997,0.30735248,1.4743843,1.6268388
0.063235655,12.154568,2.3615543999999997,0.05183628,1.5318755,1.6114101
-0.0642891,11.684058,1.4916738,-0.15097098,1.4631968000000002,1.4501069
-1.1378298999999998,11.396907,0.6720906999999999,-0.3085393,1.3684603000000002,1.3782516000000002
-2.167624,12.388278999999999,0.48050672,-0.47835985,1.2028983999999998,1.3761048
-1.9961323,13.419970000000001,1.6200988,-0.65455085,0.99103284,1.3793162
-1.7585218999999996,13.09003,2.9893427000000004,-0.7615395,0.8355938,1.2803037
-1.7539060000000002,12.1737585,3.0286365,-0.7679274,0.6679026,1.0945133999999999
-1.3735726000000001,11.133594,2.5790055,-0.69553113,0.46722463,0.91458744
-0.8945504000000001,9.936119,2.2534704,-0.64549255,0.2755875,0.7320085
-0.38542816,9.214736,1.52186,-0.58854246,0.08182103,0.49298569999999997
0.36892733,9.036081,0.9440719999999999,-0.5305103,-0.015044739,0.2475924
0.3849685,8.439675,0.75061095,-0.49591786,-0.037926003,0.09374163
-0.006071695,7.7576732999999995,0.48112920000000003,-0.45598469999999997,-0.07466519,0.013369222
-0.0894378,7.383277400000001,0.24696669,-0.3378085,-0.17580701,-0.143117
0.10826580000000001,7.2123985,0.15113159,-0.15362388,-0.27269024,-0.45026004
0.8314296,7.353847999999999,0.532729,0.044924773,-0.36318555,-0.7989419
1.3442581,7.392874000000001,0.91606945,0.13007939,-0.34562755,-1.0523288
1.7604084999999998,7.61722,1.0231382,0.17587683,-0.3040887,-1.040094
2.4086722999999997,7.9303913,1.1165694,0.28872982,-0.42439425,-0.9261764000000001
2.982294,8.105944000000001,1.2783697,0.5484872,-0.74380696,-1.0384884
3.1597524,8.30718,1.1568399999999999,0.7938979,-0.8135329000000001,-1.4047283000000002
2.9770939999999997,8.715363499999999,1.1601727,0.82157886,-0.514366,-1.4143101
3.0105746,9.551132,1.4330542,0.5383817,-0.28759536,-0.9879261999999999
3.693918,10.277379,1.9831843,0.06354744,-0.22797489999999998,-0.6599963000000001
4.261564,10.539639,2.7177637000000003,0.0773879,-0.35573299999999997,-0.8468511999999999
4.49315,11.171766,2.9426174,0.268484,-0.74698347,-1.3302027
3.8643660000000004,11.972617,2.8220646,0.25570820000000005,-1.2495161,-1.6240463
2.239977,12.820883,2.785079,0.14179055,-1.6918699000000001,-1.7699035
1.2047719,12.966709,3.4951706,0.031066861,-1.9628322,-1.8188775000000001
1.1933658,11.983105,4.77513,-0.05461135,-1.9255519,-1.7443519
0.11605174,8.665612,5.966791000000001,-0.095609136,-1.5656999,-1.5953008
-3.0789626,7.5408826,5.389894,-0.11211995,-1.0898185,-1.4398792
-5.348436,9.000197,2.875168,-0.042900192999999996,-0.6937684000000001,-1.3429785
