accx,accy,accz,gyrx,gyry,gyrz
1.3903704,-6.93763,2.2946222,-0.19716984,0.27604127,2.7694535
1.3119076,-6.409546,1.8169308999999998,-0.43565163,0.7498109000000001,2.5804694
2.0793833999999998,-6.7551727,1.1028651000000003,-0.6592283,1.1064863999999999,2.4165306
2.9173636000000003,-6.912779,0.7319937,-0.87215847,1.3210046999999998,2.3659508
3.6308641,-6.695529,0.91475743,-1.1037288,1.4732499,2.4851918
5.070009,-6.875017,0.96301496,-1.2064588,1.4823081,2.6550124
7.327770699999999,-7.6974254,0.3321045,-1.1984826000000002,1.3699788,2.7529602000000004
9.66339,-9.073124,-0.49714163,-1.2735318000000002,1.1863351999999998,2.817904
11.282397,-9.672297,-0.6077154,-1.5051021999999998,1.0399370000000001,2.9499032000000005
11.681358,-9.180672,-0.037770927,-1.6828813999999999,1.0085385,3.1463400000000004
11.217678,-8.293055,0.36977968,-1.646177,0.9169610999999999,3.2863328000000003
10.202335,-7.3953156,0.5332653,-1.3720033,0.8222246,3.2895440000000002
8.944671000000001,-6.708122299999999,0.63956785,-0.9317789000000001,0.6076887,3.1160061000000003
7.679852,-6.370904,0.6202706,-0.51497686,0.404864,2.8333325
6.7265387,-6.361662,0.70701736,-0.19078194,0.31012756,2.5107434
6.875209,-6.550669999999999,1.1032003000000001,0.12592551,0.18076375,2.1354627999999996
7.3657330000000005,-6.6657925,1.118571,0.38997635,0.012025318,1.6941562
7.575302000000001,-6.7510259999999995,0.46500185,0.39369392,-0.06569419,1.1304322
7.8345466,-7.290660400000001,0.22058259,0.048223447,0.048747044,0.51026446
8.321661,-7.6112247,0.9394943000000001,-0.44151595,0.32768556,-0.041207224
9.735839,-7.807961,2.0302064,-0.7209781,0.62950534,-0.48623127
11.317717,-7.8778429999999995,2.7372334,-0.7103141,0.7168241999999999,-0.8498008
12.730947500000001,-7.358656,2.8796787,-0.49420744,0.5874604,-1.2112585
13.640255999999999,-6.9788394,2.3718972000000003,-0.18545869,0.27286479999999996,-1.5806923000000002
14.2039175,-6.539465,1.8388044,0.13391912,-0.15458381,-1.8596133999999997
14.564245000000001,-5.979538,1.5167651000000002,0.46821949999999996,-0.7294953000000001,-2.0150523000000002
14.861107,-5.270222,0.8444062,0.85255843,-1.2091117,-2.1401577
14.967495000000001,-4.332432700000001,-0.17195156,1.2890828,-1.5396771,-2.3349888
14.734847,-3.8931637,-0.9532656999999999,1.7186432,-1.5678991000000002,-2.740097
14.612838,-4.7847066,-0.61533856,1.9289203999999998,-1.3587038999999999,-3.2394182999999996
13.964545000000001,-5.3456106,0.8394836999999999,1.9220089,-0.97914714,-3.709994
13.148601999999999,-5.190945,2.0555849999999998,1.8096970000000001,-0.65017,-4.026719
12.72226,-5.2395190000000005,2.8372152,1.6872447,-0.50963616,-4.2199615999999995
12.654639,-6.05621,3.1631906,1.5882322,-0.50911254,-4.2870349999999995
12.257441499999999,-7.2094007,3.2923242999999993,1.5019954,-0.54105204,-4.2534895
12.265437,-8.366757000000002,3.6475565000000003,1.308229,-0.6421939,-4.160865
12.540177,-9.018345,4.3320110000000005,0.9547648999999999,-0.64432317,-4.0032964
13.057305,-8.881692999999999,4.7923493,0.6092944,-0.5836380999999999,-3.7642913
13.557464000000001,-8.434983,4.718703700000001,0.33674383,-0.49898964,-3.4448786
13.527470000000001,-8.369651,3.8190775,0.14297737,-0.33770376,-3.1265655
12.4803705,-8.60615,2.6991944,-0.044383723,-0.18226473,-2.7912004
11.508678,-9.019399,2.0361345,-0.24507913,-0.033213615,-2.4393246
10.905607,-9.779624,1.5314368,-0.42552873,0.13233086,-1.9831303
10.837785,-10.848281,1.2770576,-0.48727846,0.25476572,-1.425777
10.144692,-11.112381,1.041765,-0.42074654,0.2574186,-0.80827945
9.221297,-10.848913,0.5374025,-0.27806586,0.14563027,-0.18385299
8.043857000000001,-10.27849,0.34176752,-0.10293952,-0.0726057,0.43893287
7.1282570000000005,-9.909849000000001,0.49658614,0.031189033999999997,-0.32332224,1.0984927
6.8087363,-9.988275,0.9403179,0.10517354,-0.46811476,1.7473887
6.1260247,-9.345536,1.2809075,0.15308283,-0.5644744,2.2818607999999996
5.26869,-8.561924000000001,1.3290597,0.19460422,-0.73001885,2.7284732000000003
4.516786,-8.294836,1.2680746,0.14245377,-0.95624846,3.037763
3.840836,-8.338258,1.4018242,-0.09974556400000001,-0.9823411,3.214495
3.1204302000000004,-8.301875,1.6979773999999999,-0.38826594,-0.69968504,3.2544107
2.3435402,-7.852014,1.842683,-0.55593973,-0.19182913,3.1910727000000003
1.6431311000000002,-6.8509793000000005,1.8952788,-0.5676683000000001,0.35164893,3.0239224
1.2749603,-5.9890957,1.7123713,-0.48940778,0.81264275,2.7391197999999997
1.4101848999999997,-5.9397845,1.3101455,-0.47237337,1.06123,2.5017025
2.607621,-6.563933400000001,0.82290626,-0.5809677,1.2353091,2.3776796
4.1517663,-7.013402,0.54072565,-0.81093234,1.2954531999999999,2.360645
