accx,accy,accz,gyrx,gyry,gyrz
-0.16118725,13.851069,1.5624273000000002,-0.5449965,-0.58327156,1.1047585
-0.19923589,13.104749,1.5859097,-0.72493994,-0.7323227,1.2878783999999999
-0.19665015,11.270953,1.6083768999999999,-0.9149714,-0.7993956999999999,1.4880328
0.3102311,11.157401,1.6519129000000001,-0.9362644,-0.67961377,1.6908575000000001
1.2033545,12.751691000000001,1.6431023,-0.98684406,-0.20692624,1.7387494
1.7466658,13.665432999999998,1.7307013999999998,-1.0767983,0.36637953,1.6290903
1.8636466,12.951856,1.5298088,-1.1396127,0.95460784,1.426283
1.4681437,11.946234,0.97639376,-1.1640997,1.365022,1.3006543
0.7426909,10.841501,0.66962945,-1.2178733,1.5736934999999999,1.231452
0.25713727,9.702627,0.6823666,-1.2263905000000002,1.5603768,1.2617857
-0.009423578,8.829663,0.6540097,-1.2524657,1.457123,1.3560336000000002
-0.18916109,7.8637743,0.5734209,-1.2865345,1.2963433000000002,1.4922915
-0.14313495,7.017500999999999,0.5247133,-1.3317908999999999,1.1228226000000001,1.6142026000000003
0.12960292,6.405667299999999,0.55093455,-1.3498726,0.9721658000000001,1.6834049
0.43687478,5.913094,0.75629956,-1.3131508,0.82630867,1.6456012
0.6897408,5.5543084,0.9958634,-1.1853927,0.6527706,1.5162548
1.0746613999999999,5.7886915,1.1459607,-0.98684406,0.46219808,1.3006543
1.4871345,6.756686,1.1135145,-0.76857316,0.32805207,1.0201274999999999
1.8653129000000002,7.3628693,1.0100753,-0.58705896,0.3259228,0.649629
1.8344947,7.6753125,0.85666454,-0.38423422,0.32007593,0.22483331
1.723854,9.085899000000001,0.74793905,-0.11487757400000001,0.17208946,-0.19088666
1.7148327,11.400853,0.49142426,0.13849187,-0.071174525,-0.6268699000000001
1.424617,12.549859,0.32721075,0.31840040000000003,-0.24843016,-0.95904094
0.75849265,11.456944,0.566267,0.5435828,-0.3575656,-1.1341847
0.45478338,10.21829,0.7120739,0.82093304,-0.40760419999999997,-1.1714475
0.6634141,10.416138,0.81422967,1.0812315000000001,-0.45019022,-1.2087103000000001
1.1592149999999999,11.575592,0.8721119,1.293097,-0.49490556,-1.368408
1.1311741000000002,11.730458,0.98994493,1.4602646000000001,-0.416645,-1.5685448999999998
0.8163557,10.9156065,0.9976543,1.5427663,-0.27398178,-1.7170724
0.41755834,10.589305,0.965074,1.6061218000000002,-0.1573938,-1.7106843999999997
0.17356047,11.747534,0.86602104,1.6550957,-0.05253441,-1.6185834
-0.069862805,12.905714999999999,1.182956,1.6646601000000003,0.061889375999999996,-1.4966897
-0.28054297,12.729109,1.4247319999999999,1.654031,0.10288716,-1.351356
-0.42875364,11.71752,1.4372393,1.6114451,0.018779743,-1.2108221000000001
-0.33660558,10.0800295,1.6393098999999998,1.5305315000000002,-0.1094845,-1.0969045
-0.18175821,8.39092,2.160815,1.4719758,-0.24630086,-1.0330255
0.25639984,7.140764,2.6021428,1.4192668,-0.38044688,-1.0463424000000001
0.5326524,6.478087400000001,2.8687901,1.3740278000000001,-0.47146579999999993,-1.1229972
1.0255228,6.505774,2.7718917999999997,1.2947026000000001,-0.4192979,-1.1858116
1.3222698,6.771616000000001,2.8259435,1.2047484,-0.21488494,-1.2763069
1.366074,7.4462833,2.7010522,1.1185117,0.05497787,-1.2757659
1.1080557,8.344062,2.5489438,1.0030059,0.29345965,-1.2118868
0.58189636,9.001144,2.4809867999999997,0.84967864,0.4419872,-1.0388898000000002
-0.022936452000000003,9.460392,2.3468347,0.69956285,0.43666393,-0.7631452
-0.4672907,9.663717,2.399766,0.53347737,0.3333928,-0.42298055
-0.5282088,9.946404,2.4116218,0.3535688,0.21521655,-0.08922123
-0.20750067,10.61002,2.306296,0.18214256,0.05071927,0.16947147
0.20787416,11.994394999999999,2.1843069,0.01818633,-0.06105162,0.34300956
0.30565336,13.396123999999999,1.715455,-0.24157102,-0.14781193,0.46650904
-0.075379044,13.610203,1.4830546,-0.49600512,-0.328279,0.63578856
-0.64325494,13.575373,1.265575,-0.6727371999999999,-0.6040061,0.9216559999999999
-0.7197161999999999,14.027571,1.1377534,-0.8244412,-0.8510051,1.2107173999999998
-0.38294777,14.06448,1.1229285,-1.0081022,-1.016567,1.4396174
-0.19774191,12.768364,1.057452,-1.2018687,-1.0245606,1.5604465
-0.37623444,11.6487875,0.66756094,-1.3636955,-0.99794436,1.6855518
-0.16163735,12.017610000000001,0.44080126,-1.4227923999999998,-0.9649402,1.7701827
0.41594946,13.338529000000001,0.78454155,-1.4259864,-0.6945014,1.7632712
1.1726798999999999,14.221366,0.8745061,-1.4424796999999998,-0.19678587,1.6397717
1.2043409,13.563813,0.47366884,-1.4387622,0.35787976,1.5215955
0.7338324,12.357299000000001,-0.3950337,-1.4605788,0.8252615,1.4289708
0.28459397,10.836444,-0.41800845,-1.4770721000000002,0.9317266,1.422583
-0.10051817,9.438564999999999,-0.15726075,-1.4760075000000001,0.9546253,1.443876
-0.54842544,8.153559,0.21134098,-1.4328978,0.8071624,1.5279833999999999
-0.3516891,7.151710499999999,0.24818295,-1.395094,0.6655639,1.5971857
0.016970102,6.534064,0.28553249999999997,-1.3674131999999999,0.5974262,1.627537
0.36273113,5.9388843,0.3762823,-1.3493315000000001,0.6080727,1.5641816000000002
0.62352675,5.3834968,0.44201753,-1.3067280000000001,0.6181956000000001,1.4332294
0.7686345,5.159811,0.5513942,-1.2204913,0.6054198000000001,1.2410687
