accx,accy,accz,gyrx,gyry,gyrz
2.1421497000000005,10.842899000000001,-4.0269513,-0.18212509999999998,-0.124180175,-2.6964989
1.4525048,12.424969,-3.4447389999999998,0.027070057,-0.49626693,-1.9693421999999998
0.51077896,12.754362,-2.5293207000000004,0.44600144,-0.2796192,-1.2331275
1.1307527,13.502723000000001,-2.5718036,0.26872835,-0.01452114,-0.22865559
3.7421181000000003,16.475804999999998,-3.9384042999999997,-0.25719172,-0.5947558000000001,0.9781174000000001
6.869223,17.235369,-4.4030805,-0.13367477,-0.7187964,1.9293916000000002
10.557846000000001,15.889071,-4.2608557000000005,0.07230899,-0.25513223,2.6655889999999998
9.511818,14.068894,-3.5129544999999998,0.33527774,0.49914670000000005,3.2708516
-1.1303504999999998,14.922437,-6.4420209999999996,0.30920252,1.2475962999999999,4.0107665
-3.9205723,11.537878,-2.2903605,0.2777866,1.5818967,4.6139
-4.890061,7.5671615999999995,-1.6888028000000002,0.26768115,1.7048724999999998,5.148895700000001
-7.655613400000001,5.0174712999999995,-0.28401935,0.056339227,1.7426589,5.731242
-9.427418,6.889938000000001,-5.365971,0.13672909,2.1834418999999996,6.039467299999999
-7.128189599999999,5.864003,-2.3565457000000003,0.44441320000000006,2.3878548,6.033621
-4.041336,2.643438,0.24401705,0.54182,2.9675484,6.0804653
-1.9777352,1.2561419,0.9634459000000001,0.62060416,3.0985005,5.7525353
-2.192993,1.6566248,1.5168608000000001,0.40554470000000004,2.5001667000000003,5.045607
-2.9723439999999997,3.2130568,0.8394933000000001,0.2713987,1.9433542000000001,3.6583845999999998
-2.7651784,4.0006347,1.3786005,0.48113492,0.88509136,1.8910643
-2.7582161,4.5820517999999995,0.19673635,0.30707324,-0.27588418,0.44207445
-2.3456569,5.330585,0.2880129,0.2926917,-1.2883846,-1.6946623
-0.8128123,7.039202,2.9599995999999997,0.1542871,-1.0094286,-2.9669201000000003
-1.3048686999999999,10.359979,-0.15594871,-0.728291,-2.3498240000000004,-0.53632224
-4.6012535,14.93639,-2.6394446,-0.34395203,-3.0780627999999997,-0.49480084
-4.733892,16.371235000000002,-3.9422257000000007,0.69354147,1.1257025,-3.573771
-5.1548023,17.016022,-8.170453,1.4670016000000001,3.5924985,-3.5759177
-4.7687902,15.129057000000001,-6.8042545,0.6631902,2.992559,-2.9200754
-9.340365,13.053158999999999,-7.209047,0.6482851,2.5635220000000003,-2.027898
-14.061423999999999,9.544514,-7.4561186,0.637115,0.35650095,-1.5562577
-7.6926559999999995,10.47968,-4.38363,0.3278252,-2.2619991,-0.87701046
-6.0361275999999995,12.709372,-4.885579,0.23467697,-3.1866395,-0.56985
-2.2193196,15.67932,-4.5956507,0.3571118,-2.1012367999999997,-0.42294565
26.890878999999998,15.116223000000002,12.605702,0.41512656,-0.25035003,-0.88020444
