accx,accy,accz,gyrx,gyry,gyrz
9.667432000000002,1.0341802,-5.6502300000000005,0.47099456,0.17544049,-0.17067574
11.447731,-0.8628033000000002,-3.7014934999999998,0.36824703,0.25633649999999997,-0.15257668
12.591766999999999,-0.17704643,1.7937455000000002,0.10901327,0.40167007,-0.090826936
12.424441,1.1842774,0.8542033000000001,-0.22368139,0.60288906,-0.031730086
12.633485,0.98705274,1.3895468,-0.5696929000000001,0.56882024,-0.053023104
11.79038,0.92937165,0.16982551,-0.83746135,0.3399203,-0.13873622
10.818947,-1.4181049,1.6867056,-0.9050579,0.036494836,-0.1142318
10.074964,-2.3321152,0.6946633000000001,-0.6969274000000001,-0.18973474,-0.014713125
9.331918,-1.4915493999999998,-0.7684525999999999,-0.33334044,-0.22485077,0.10346312
8.971208,0.03863284,-1.1264143999999998,-0.05279621,-0.057176985,0.20621064
8.614041,0.7143245,-1.8036288,-0.02565634,0.11794935,0.24080308
8.235039,0.6001306,-1.7909874,-0.18481292,0.14137167,0.27913052
7.9806595,1.132649,-1.2223454,-0.48932052,0.09450958,0.34939745
8.4771595,2.1139748,-0.92056096,-0.7245909,0.010419616,0.38240165
9.175625,2.7051127,-0.8193819999999999,-0.834791,-0.1982345,0.29881779999999997
9.16398,2.6983992999999997,-1.165373,-0.8273384,-0.33292156,0.27167794
8.223537,1.5930157,-1.8772936000000002,-0.7331081,-0.23497367,0.33662164
7.7267017000000005,-0.48617619999999995,-1.7190081000000001,-0.6287898000000001,0.019460421000000002,0.33288664
7.981761,-1.7617302,-1.4900266000000002,-0.42648867,-0.21846285,0.12740904
8.283487,-1.8953650000000002,-1.6827983,-0.3344051,-0.812538,-0.2898992
8.438556,-0.644749,-2.2157762,-0.12999213,-0.660293,-0.86854565
8.649780999999999,0.93788546,-2.4097736000000003,-0.05173156,-0.16629498,-0.7753974
8.836395,1.9600755,-2.6230778999999997,-0.21303488,0.15627678,-0.37400659999999997
9.359691999999999,2.012681,-3.0315862,-0.47813293,0.19247492,-0.07644542
10.070999,1.6333818000000002,-2.9577009999999997,-0.51804864,0.28455848,0.06620034
10.462133999999999,0.31193575,-3.0661585,-0.45151670000000005,0.33300883,0.14444345
9.985344,-1.1325243999999999,-3.0814237999999996,-0.2966187,0.33246776,0.15774286
10.392703,-1.7333446,-3.3034046000000004,-0.06557202,0.32768556,0.18650588
12.519989,-1.2691089,-3.6936786,0.25593507,0.32129768,0.24933773
14.716133,-0.5275863000000001,-2.2129893,0.6344097,0.12911946,0.286042
14.630775,-0.7109916999999999,1.9869383999999999,0.9277298,-0.04279547,0.27541295
14.689701000000001,-1.2213781000000001,1.7264205000000001,1.0544232,0.046076692999999995,0.24612632
10.437714,-1.6781343,1.8873012999999998,0.93996453,0.19141026,0.18491763
7.768533000000001,-0.5547460999999999,-0.07397125,0.6716725,0.21802653,0.07843509
7.5088296,2.1194048,-0.16746004,0.33471924,0.25048965,-0.055676002
8.598182000000001,2.8571062,-0.4975151,0.11325441,0.17596409,-0.22923154
9.517392,1.5725596000000002,-0.76671916,0.06588618,0.07962192,-0.36761869999999996
9.815547,-0.6899515,0.08249462,0.17554522,0.029565877999999997,-0.38041195
9.659866000000001,-2.9997144000000002,0.3545142,0.42147955,-0.059306286,-0.33676127
9.183114,-4.627341,0.33871248,0.6477265999999999,-0.18758799,-0.35379568
8.686316999999999,-4.9229383,-0.046907199999999996,0.8010363,-0.36273178,-0.40648717
8.994374,-3.2465377,-0.5431773,0.79145443,-0.4058414,-0.3820002
9.359231,-0.723997,-1.4776629,0.6775368,-0.37496653,-0.31864476
9.15468,1.1308677,-2.3066888,0.55723125,-0.35686746,-0.36761869999999996
7.9863100000000005,1.7058783,-2.5900185000000002,0.396469,-0.12051498,-0.42884484
7.392040700000001,0.9411894000000001,-2.7235386000000004,0.3453483,-0.37444293,-0.33356732
7.8930893,-0.2902634,-2.4487607000000002,0.69083625,-0.20090485,0.037978366
8.235,-1.1073183000000002,-1.9478459,0.5353972,0.7391644,0.6107604999999999
8.321095,-1.6069787,-1.6693331999999999,0.27668706,0.1903456,1.0930648
8.314947,-2.0533729,-1.7191901000000003,0.25912905,-0.26424286,0.71829027
8.704283,-2.4784107000000004,-2.0245657,0.4076391,-0.032148965,0.21418679999999998
9.388987,-2.367339,-2.1418722000000003,0.34376004,0.10037389,-0.19301596
10.852007,-1.3634979999999999,-2.326283,0.21121974,0.20312142,-0.27180013
11.970367,0.24055023,-2.4636720000000003,0.20270254,-0.26265459999999996,-0.21537364
11.094577000000001,1.5738908,-3.3281224000000003,0.20163789999999998,-0.20142844,-0.16852899
9.985019,1.2085834999999998,-3.6352026,0.16383405,0.16905259,-0.17119935
10.493202,0.24046403,-1.695861,0.10208431,0.27019440000000006,-0.17119935
11.321031,0.018751388,0.99472374,0.011588986,0.30052823,-0.15149458
12.162362,0.52145714,0.08569327,-0.18109536,0.42615703,-0.124354705
12.809324,0.78707945,1.1197107,-0.40147808,0.45277330000000005,-0.11903145
11.386622000000001,1.4296832,0.71725494,-0.53508306,0.3058515,-0.11103784
10.767222,-0.62732875,1.0951653000000001,-0.5398826999999999,0.16905259,-0.048223447
10.537552,-1.8741237000000002,-0.20502028,-0.35250413,0.075363316,0.0731293
9.899650999999999,-1.3598108,-1.0876093,-0.0959233,0.003490659,0.17640042
9.494829,0.27773696,-1.6528324,0.032882,-0.05024803,0.23174481
8.788463,1.3022447,-2.198787,-0.040561453,-0.1998402,0.25092600000000004
8.324705999999999,1.3820481000000002,-2.0718656,-0.2955366,-0.19929914,0.30415854
8.261021000000001,1.6945776999999997,-1.2496583,-0.5185897,-0.046530478,0.37123153
8.785083,1.9793918000000001,-0.5505898,-0.6223844000000001,-0.03960152,0.34300956
9.002208,1.7617302,-0.85764134,-0.580863,-0.11253883,0.21472786
8.470849000000001,1.0918326,-1.0515716,-0.49303806,-0.1269029,0.20086995
8.052936,0.6382846,-1.2230444,-0.43074727,-0.14873695,0.25623178
7.983906299999999,-0.13344322,-1.2086888999999998,-0.38922587,-0.45588,0.25146705
8.098789,-0.7893683000000001,-1.2794614,-0.49994957,-0.8593826999999999,0.04703662
8.113614,-0.9960167,-1.7303183000000002,-0.43074727,-0.6810624,-0.4245688
7.8401966,-0.39716935,-2.2458186,-0.36154497,-0.39200094,-0.83128285
7.8068789999999995,0.6971437,-2.7627459,-0.35569809999999996,-0.13009684,-0.6918135999999999
8.399108,1.7716900000000002,-3.0793647999999996,-0.7166147,0.07962192,-0.27872908
9.749773,2.4979183999999997,-2.5760558,-0.7251319,0.31916836,-0.041835542999999996
11.409818,1.9514371,-2.1638412000000002,-0.68148124,0.4655491,0.12849113
11.793416,0.13332829999999998,-2.1968045,-0.6484771,0.37559485,0.22589797
