accx,accy,accz
7.6747956,0.6406405,-1.4912238
7.823351,0.6515197,-1.6252033
7.603908,0.82123995,-1.6169959
7.208443,1.025111,-1.8480461
7.4144306,1.2814629,-1.9846784
7.752607,1.3731608,-2.1711388
7.914484,1.3106434,-2.5982835
7.6159177,1.1057477,-2.5999496
7.738376,1.0384706,-2.5869062
8.927289,0.8931426,-2.1526651
10.626482,0.09342175,-2.4996233
12.49056,-0.95561206,-2.07516
10.773592,-0.7211527,-2.7402594
13.080136,-2.0935762,-1.3283318
14.762868,-0.56591266,-2.0848708
13.382898,1.4011347,-1.1897075
12.132253,2.0630262,-0.3808217
10.68063,2.1633239,1.1583626
9.385051,1.9775339,0.40430406
10.847927,0.4882735,-0.5414439
11.853644,-0.8228584,-0.96062076
10.427927,-0.8579095,-0.7041443
9.635838,-0.26288337,-0.41199422
9.095955,-0.65969837,-0.41603565
8.386811,-1.1842583,-0.7342921
7.852206,-1.0384994,-1.0535349
7.3688264,-0.7918966,-1.1436814
7.246291,-0.56846964,-1.0383844
7.359383,-0.69689465,-0.73552746
7.7462,-0.9433059,-0.8702061
7.788156,-0.7708659,-1.2106137
7.597396,-0.59396315,-1.8983817
7.3146787,-0.37316987,-2.2069082
7.0459247,0.00111091,-2.3711505
7.880084,0.15423447,-2.2062762
9.497722,0.29738858,-2.340179
10.958836,0.50749415,-2.3619661
11.17147,0.8461875,-3.497402
10.858299,1.4772416,-4.853257
10.829788,1.4606642,-5.152437
12.9608,0.84447324,-3.1891723
15.235483,-0.1209455,-2.8060138
14.718268,-1.2235712,1.2973509
12.132099,-2.177555,0.88410205
9.349521,-2.162242,2.2634878
7.7873516,-1.980723,0.62712765
8.3943,-1.6055325,-0.19849847
9.509147,-0.51289546,0.1584291
10.50955,0.42820776,-0.14145902
11.467182,0.5582704,-0.7264966
11.171211,0.67681205,-1.4427843
9.533922,0.7781826,-1.7166809
8.105819,0.6134328,-1.6365709
7.7740493,0.31299877,-1.3630861
7.785264,0.52264464,-1.4387811
7.3467326,0.77956164,-1.5042578
7.090668,0.9523177,-1.8569524
7.17616,1.3721936,-2.1885588
7.761724,1.5831898,-2.4820497
8.399759,1.937321,-2.3556073
8.22955,1.7834696,-2.8043284
7.8835607,1.0650079,-2.978004
8.189816,0.4897579,-2.1500506
9.612902,0.0434787,-1.969796
11.56793,-0.4208719,-1.8348396
11.730344,-0.5693603,-2.915726
11.144578,-0.66345245,-3.2615635
14.695677,-1.1675851,-1.9368805
14.992414,-0.10003932,-1.7673613
12.479939,1.2506734,-1.2159672
10.984166,1.9261639,0.05616797
9.25112,2.7041261,0.31989408
9.317256,2.058525,-0.05854302
10.184733,0.6460226,-0.79186785
11.263264,-0.45038763,-0.36992332
10.257287,-0.62809485,0.019843144
9.439313,-0.6423547,-0.028692113
8.738654,-0.9004497,-0.47251967
7.926158,-1.1573379,-0.84237593
7.617909,-1.0239522,-1.0784442
7.812606,-0.5208442,-1.329414
7.863315,-0.05702031,-1.3295002
7.6342854,0.008121132,-1.1968039
7.54888,-0.6379973,-1.1809448
7.651313,-1.1047325,-1.5713338
7.7468514,-1.3150775,-2.1592538
7.608476,-1.4127705,-2.2840683
7.8517847,-0.8202918,-2.208766
8.120002,0.038623262,-2.1161582
9.289196,0.7981311,-2.6463687
10.681348,1.2625583,-3.4050145
11.409999,1.2352933,-4.6456423
11.135614,1.1135337,-5.0027037
12.762674,1.2692429,-2.884697
15.174307,0.7541544,-3.4364839
14.916653,-0.6216784,0.6881989
12.460297,-1.8434012,0.95343816
9.943886,-2.2602606,2.765035
8.220971,-2.4397779,1.389997
8.822633,-2.2535567,0.2748352
9.901451,-1.0977798,0.53323656
10.867464,-0.10497138,0.35854608
11.190432,0.01187524,-0.104013704
10.8083935,0.52763414,-0.8655997
9.58126,0.6660861,-1.344009
8.613648,0.5549376,-1.5421532
7.8637266,0.39839518,-1.4260057
7.5689816,0.26748022,-1.6602927
7.485625,0.6705201,-1.6820799
7.4736347,1.1922166,-1.7289392
7.522955,1.8204265,-1.6839474
7.9880624,1.8835472,-1.923607
8.356166,1.574427,-2.2887132
8.224562,1.3392686,-2.8363533
7.6493025,0.9102468,-3.3896627
7.7093964,0.93696606,-2.6285748
8.813545,0.905918,-2.0405781
10.768248,0.33744836,-2.1836076
12.259721,-0.14284766,-2.6446543
12.2133875,-0.0812209,-3.1878507
16.062767,-1.6516353,-1.4173961
16.281452,-1.2860407,-0.9259527
12.522757,0.18999426,0.584415
10.110379,1.6194285,0.967564
7.8978014,2.8921382,0.38384798
8.107389,3.240389,-0.6161143
10.018298,1.9111859,-1.4554832
12.001338,0.36583403,-1.6566344
10.547388,-0.37497985,-0.5587779
9.3142395,-0.8411501,0.40404546
8.401723,-1.4591415,0.12005485
7.6040325,-1.7705313,-0.23237164
7.3279715,-1.4674349,-0.739387
7.5756083,-0.6410619,-0.96128154
7.8529143,-0.45019612,-0.9807895
8.049842,-0.7984088,-1.0537169
8.1151085,-1.2013625,-1.2613803
8.082021,-1.3188509,-1.9381063
7.7417564,-1.1394676,-1.5877771
7.117301,-0.7035793,-1.8753303
6.799782,-0.013436261,-2.2781115
7.8605375,0.77629596,-3.0138211
10.258024,1.0568006,-2.9683886
11.783102,0.9961507,-3.6336894
11.744958,0.6165452,-4.776873
11.74761,1.333417,-3.466057
14.729934,2.0047991,-3.0961912
16.235933,1.1263952,-0.24490768
13.23464,-0.1154101,0.5754416
10.946941,-1.6395876,2.5939548
8.607079,-2.9681013,2.029469
7.903106,-3.3358698,0.59401107
8.937162,-1.9575472,0.7500651
10.463849,-0.5260923,0.58497053
11.735266,0.12269805,-0.05812164
11.199146,0.549498,-0.63087213
10.347932,0.9482188,-1.1669148
9.013911,1.018005,-1.3646662
8.086866,0.83839196,-1.5180389
7.568301,0.5985696,-1.6786035
7.3512044,0.66338545,-1.8659259
7.3498735,0.90895385,-1.7035512
7.425923,1.2558641,-1.8832504
7.615036,1.6627444,-2.132822
7.87723,1.5542487,-2.493408
8.202487,1.558855,-2.7520201
7.926388,1.4984542,-3.1483464
7.438153,1.1317966,-3.3719842
7.961755,0.87104887,-2.926998
9.851345,0.669189,-2.566661
11.576454,-0.2856187,-2.8953655
11.139225,-0.65978456,-4.4634433
10.950254,-0.6134902,-3.8162618
14.40934,-0.48854166,-2.6750033
14.70649,0.93324065,-1.7907958
12.430897,1.8613673,-1.0482198
10.670354,2.3383305,0.41922474
9.769961,3.0140893,0.47299847
10.867339,1.8210968,-0.5292048
11.452491,0.33155861,-1.5436759
11.273061,-0.28287974,-1.3962889
10.05965,-0.0801866,-1.0667413
9.330175,-0.47718355,-0.9720267
8.686394,-1.0157161,-1.1675756
7.7616663,-1.0593385,-1.4331979
7.3003807,-0.720128,-1.639942
7.3193617,-0.34116414,-1.5121491
7.2239194,-0.4529638,-1.217825
7.193743,-0.6549961,-1.1785601
7.3086457,-0.5209496,-1.3047441
7.327904,-0.24127808,-1.6603119
7.4038486,-0.34125993,-1.6605896
7.600355,-0.31092063,-1.580652
7.9660263,-0.3542748,-1.9551913
8.687217,-0.37497985,-2.551424
9.622987,0.035223495,-3.000203
10.443852,1.0304453,-3.7151306
11.049193,1.9126416,-4.636247
10.771227,1.8431714,-4.969865
12.251063,1.1780717,-2.658311
15.77212,0.2321418,-2.760304
16.43468,-1.0969179,0.94993305
12.702916,-1.4392312,1.4327478
9.789651,-2.2987115,2.2785523
7.7539864,-2.4412045,0.05509537
8.103396,-1.5977274,-0.63062316
9.961038,0.4454556,-0.49577212
11.273079,1.8338339,-0.56064546
11.098428,1.4875941,-0.8418205
10.089846,0.9757904,-1.2930317
9.218988,0.68193567,-1.4293767
8.024895,0.48562074,-1.3753922
7.3719196,0.26702052,-1.4150306
7.150293,0.022026654,-1.3797306
7.128228,0.21102494,-1.5717455
7.139739,0.52914727,-1.8143548
7.376708,0.88911074,-2.0659087
7.918391,1.3379757,-2.624543
8.385931,1.6090951,-3.4258153
8.528405,1.5777311,-4.3549857
8.103291,1.1014286,-3.5180495
8.260772,1.2570038,-2.544098
9.551572,1.4146763,-2.7389286
11.419767,0.55960155,-3.3558376
12.5209,-0.26040295,-3.456394
12.22532,-0.75623256,-2.9595015
15.200097,-1.5358613,-1.4022744
14.506411,-0.3688986,-1.6204339
11.932988,1.0305027,-0.97909445
9.973143,2.025485,-0.14054921
8.848643,2.842741,-0.008073248
9.765039,2.4571598,-0.6672257
10.7387705,0.7327981,-1.3488262
10.808222,-0.48337018,-1.2085643
9.722155,-0.7687495,-0.1936526
9.183804,-0.7873476,-0.23039882
8.532034,-1.0341132,-0.85453844
7.6947155,-1.1928488,-1.2513726
7.162398,-1.1421778,-1.6238242
7.2682886,-0.4866646,-1.9262693
7.408522,0.11951855,-1.7938414
7.5317755,0.19372922,-1.5484738
7.4552665,-0.23288879,-1.3600023
7.4702444,-0.6093722,-1.7484185
7.8036036,-0.92535895,-1.6589903
8.111211,-0.9679758,-1.3650014
8.274706,-0.6646017,-1.7001417
8.715018,-0.33035195,-2.489376
9.633664,0.42847592,-3.5218515
10.262047,1.3980606,-4.746735
10.599696,1.961445,-5.8104496
10.855569,1.5859575,-4.5875206
13.785105,1.0821122,-2.6185958
16.266235,-0.9323021,-0.9161269
13.599583,-1.9706483,3.0306091
11.112313,-1.0044825,1.9771606
8.994001,-1.0288268,0.91926813
9.000426,-1.5563653,-0.5999486
9.9611435,-1.4616219,-0.39711186
11.070453,-0.71318483,-0.079525806
11.951932,-0.26319936,-0.4944314
11.24638,0.51378614,-1.1040717
9.685685,0.9762501,-1.4259578
8.293907,0.87503284,-1.5789951
7.5892553,0.8124675,-1.6542401
7.197516,0.4908209,-1.628153
7.282491,0.15753847,-1.3508948
7.311624,0.12498691,-1.4022744
7.0913,0.3182852,-1.534645
7.356223,0.76122206,-1.8685977
8.051471,1.1586308,-2.187716
8.285652,1.2898426,-3.117873
7.9004827,1.2071565,-3.6623242
7.487186,1.025226,-3.788173
8.488958,1.1808873,-2.896601
10.124553,1.0289224,-2.7010424
11.852457,0.4260051,-2.9040325
11.903377,0.008092402,-4.4107614
15.090452,-1.7162979,-1.8226291
15.974381,-1.6658664,-1.4982532
13.241152,-0.018368315,-0.38780323
11.0642,1.2453775,0.6091902
9.460976,2.1081522,-0.18339585
9.991464,1.7036277,-0.7930937
10.805933,0.97568506,-2.0111582
11.272112,0.482288,-1.8870332
10.175856,-0.011741165,-1.301105
9.246934,-0.52106446,-1.2039099
8.500651,-1.1274201,-0.9154182
7.9102125,-1.2706125,-1.067249
7.256212,-1.1912208,-1.3040833
7.2005424,-0.8888905,-1.4606162
7.287835,-0.61481184,-1.4401602
7.370167,-0.5984834,-1.4567472
7.660593,-0.63092965,-1.7536186
7.913133,-0.6652242,-2.0316238
7.849582,-0.7992324,-1.9303012
7.425846,-0.6743796,-2.5211613
7.1803355,-0.48642516,-2.7566648
8.192777,-0.014987703,-2.507725
9.982739,0.36727053,-2.633143
11.430311,0.2084392,-3.4944715
11.43399,-0.5440009,-4.0546
11.471367,-0.5431582,-3.1994865
13.109136,-0.13064681,-2.1145208
14.4125395,-1.1485655,-0.30506918
12.932712,-0.5327865,2.3738894
9.999278,1.1991311,1.101055
8.901488,-0.012181697,0.4814261
9.876963,-1.5305462,-0.42114007
11.390481,-1.6864374,-0.043076478
11.712703,-1.0138582,0.19565415
11.782728,-0.61651653,-0.45109636
10.906442,0.1415452,-1.3502436
9.500202,1.1137061,-1.6208745
8.011056,1.455349,-1.5778364
7.3821955,1.4021307,-1.6085109
7.290459,1.23446,-1.5589604
7.444952,1.0621445,-1.6652343
7.503227,0.7326066,-1.8478256
7.552595,0.63128394,-2.0091279
7.7009883,0.906033,-2.2779584
7.935467,1.4544488,-2.8876274
7.6621637,2.0058908,-2.974939
7.082049,2.0978858,-2.9371204
6.7464104,1.6534932,-2.608473
8.377082,1.2283691,-2.4824712
10.997124,0.9609751,-2.1077497
12.725948,0.22232558,-2.4480903
13.358305,-1.2611889,-2.7839108
16.260384,-2.888269,-1.4524376
16.192665,-1.7441089,-1.0723054
12.241677,0.7330567,-0.5990197
9.693108,1.7663845,0.04893748
8.421336,2.9915648,-0.49843448
9.329045,2.7931619,-1.200673
10.730467,1.6024392,-1.6173024
11.63765,-0.43048704,-1.4072448
10.299252,-1.6169672,-0.6626767
8.805864,-1.7551701,-0.3714556
8.120049,-1.4519205,-0.650926
7.645567,-1.0145861,-1.0638587
7.5855017,-0.6402191,-1.1907418
7.704206,0.17677827,-1.0578542
7.63283,0.3849685,-0.981163
7.576461,-0.36925292,-1.2325445
7.537934,-1.0094337,-1.5047654
7.8106904,-1.1788474,-1.562207
7.950483,-1.0859812,-1.6262662
7.78694,-0.42949107,-2.2319803
7.727142,0.00111091,-2.6978056
8.516473,0.081508204,-2.6968095
9.424766,0.4182383,-3.2069278
10.624921,0.055526324,-3.5772245
11.86327,-0.047903188,-3.572216
14.382994,0.5195131,-1.8835856
16.07579,1.0934224,-2.0295935
13.147844,-0.11105265,0.90926987
10.731397,-1.0866228,1.2906854
9.317324,-0.94792193,1.5671871
8.659454,-1.3146944,0.37751773
9.793684,-1.1513141,-0.15541242
11.122494,-0.18330008,-0.036075834
11.164459,0.22339818,-0.14674541
10.819876,0.39728424,-0.7906229
10.193754,0.6587023,-1.3417394
9.168031,1.1125473,-1.6477854
8.149729,1.0174017,-1.6670539
7.6967072,0.70456564,-1.7903649
7.598775,0.50212157,-1.6415031
7.6519165,0.5170518,-1.6334777
7.409307,0.8321862,-1.7129459
7.440997,1.2334065,-1.9727073
7.917376,1.5820788,-2.2324302
8.442827,1.8154752,-2.8903186
8.39071,1.8887953,-3.236884
8.045581,1.5582039,-2.83416
7.968746,0.44725603,-2.964692
9.037326,0.022208614,-2.5217457
11.246198,0.07711245,-2.0828118
12.272295,0.042884942,-3.182689
11.391008,-0.26551697,-4.138464
14.113895,-1.3934349,-2.3281121
15.524234,-0.3302562,-1.5178376
13.04409,1.507715,-1.1294981
10.880124,2.5286503,0.6413396
9.376777,3.4354305,-0.15134229
9.595836,2.0477417,-1.1223634
10.485426,0.3084785,-1.712084
10.967627,-0.6220615,-0.92604846
10.080959,-0.9559185,-0.07731356
9.116373,-0.95858085,-0.30518413
8.038513,-1.1977426,-0.45520478
7.304355,-1.2719723,-0.79553574
6.8408375,-1.3161597,-0.8708382
7.265435,-1.0288459,-0.91678774
8.01233,-0.16209704,-0.9539744
8.074982,-0.007173028,-1.0693941
7.937248,-0.63279706,-1.086527
7.960376,-1.036833,-1.7164223
7.8991323,-1.1828698,-2.0064464
7.764779,-0.7728579,-2.422568
8.033524,0.008542512,-2.3652987
8.708085,0.8505545,-2.7941964
9.796308,1.1497436,-3.2992673
10.885219,0.97077215,-3.5075724
11.001682,0.5917413,-4.263403
10.911679,0.67302924,-3.7893796
12.682958,0.88242614,-2.1004524
14.82866,0.03269522,-0.8484859
13.592362,-0.7518847,2.836832
10.417631,0.020925324,2.2193675
8.954985,-0.9527486,1.2939799
9.258512,-2.38406,0.47706863
10.830756,-2.6293316,0.47661853
11.445107,-1.5045164,0.6168038
11.7115345,-0.53545845,0.38571548
11.249511,-0.006090849,-0.57418704
10.05331,0.646626,-1.0478941
8.779126,0.984218,-1.280582
7.8995347,1.214569,-1.384902
7.64596,1.30891,-1.5998822
7.5866313,1.1718755,-1.5828451
7.534543,1.1827452,-1.8565118
7.348351,1.1510652,-2.102023
7.1152897,1.166072,-1.7092302
7.342068,1.1443135,-1.5571505
7.6815853,1.4937711,-2.0560637
7.689573,1.9587826,-3.186893
7.7240586,1.5859575,-3.256277
8.878619,0.76728415,-2.5698404
10.268128,-0.0075561,-2.599902
11.890181,-1.1040143,-2.3285239
11.3031025,-1.3077704,-3.6652641
12.064086,-1.6002078,-2.8931627
15.5037775,-1.6628976,-1.4949588
16.232151,0.17590678,-2.1458654
11.7148,1.3815502,-1.2228816
10.202689,2.5566146,0.2679878
9.326278,3.8091846,0.20880312
10.297203,2.4201837,-0.7958901
11.718889,0.2774305,-1.4720126
11.062045,-0.8475187,-0.8268711
9.548708,-0.6720907,0.003351883
8.748652,-0.6294452,0.2804855
7.963546,-1.2728629,-0.18692969
7.495374,-1.555168,-0.461219
7.449482,-1.1493413,-0.72597945
7.443506,-0.645812,-1.0969945
7.4821672,-0.44473734,-0.9146042
7.6688867,-0.6546418,-1.0931734
7.5888724,-0.8645462,-1.3780164
7.685531,-0.9655432,-1.9150741
7.7354074,-0.7888799,-2.151487
7.5341315,-0.45670834,-2.3747895
7.697263,-0.002145205,-2.0575962
8.658659,0.3851696,-2.1248062
9.970959,0.6125134,-2.3020632
10.952582,0.62149644,-2.959262
11.110293,0.6510217,-4.4396734
10.652483,1.3609217,-5.184634
11.799469,1.6035213,-3.8959599
15.199704,0.70512116,-2.688995
15.491558,-0.21849485,1.8305875
12.166557,-0.53986377,1.8460636
9.846758,-1.4225771,1.9897827
8.693184,-2.4867616,0.58968234
9.84082,-2.7756076,0.06687484
11.022695,-1.4612101,0.36456987
11.176804,-0.41003096,0.07037995
11.214412,0.102031305,-0.7258645
10.286697,0.61901605,-1.3832452
9.091052,1.0406158,-2.0429437
8.122186,0.9123728,-1.8457762
7.797369,0.6241684,-1.7052557
7.7356462,0.04019386,-1.8636274
7.3514733,0.26485616,-1.843746
7.2830563,0.85135895,-1.6036745
7.1386952,1.4646386,-1.3882922
7.423031,1.8949149,-1.447477
7.7778416,1.920236,-1.6008495
8.0352,1.4480994,-2.517331
7.4616923,0.58625376,-3.5088272
7.677075,0.62649554,-3.5682797
9.171909,0.86195093,-2.7095852
11.397233,0.5387624,-2.799435
11.997871,0.20039469,-3.062864
10.428118,0.4711023,-3.9949362
12.772157,-0.658099,-2.1631804
16.158812,0.068569936,-2.4493163
13.924533,0.45017698,-2.082017
11.344503,0.24676558,-0.27237397
8.968613,0.7186819,1.0824186
8.598191,1.2540829,0.7234224
10.487494,0.79985493,-0.18446846
12.6165905,-0.026451139,-0.80510294
10.908233,-0.56138283,-1.1069065
9.439169,-0.35637212,-1.0483634
9.04899,-0.6039039,-1.0660039
8.764731,-0.8439561,-1.4385321
8.239052,-0.66846114,-1.7302034
7.489264,-0.32247025,-1.6235273
6.8399377,-0.44071504,-1.3050601
7.1820498,-0.6905069,-1.0951461
7.4662223,-0.9240086,-1.0995324
7.4118543,-0.86745757,-1.5233444
7.206729,-0.7621414,-1.850172
7.137211,-0.688467,-1.8634073
6.9856005,-0.5873073,-2.37025
7.5926933,-0.374932,-2.6551313
9.342385,0.28793627,-2.989247
10.986523,1.1912398,-3.1985576
11.248141,1.6604747,-4.7763557
11.014659,1.6783354,-6.0988455
11.818632,1.6443856,-4.986634
14.356802,1.4653089,-4.1164947
16.847002,0.024258051,-0.47886908
14.013981,-1.1824867,0.22539015
10.987298,-2.6888897,2.277202
7.9230165,-3.2649536,1.8101697
6.927249,-3.043624,0.37166628
8.661263,-1.6735661,0.2538237
10.875948,0.20218554,0.04478115
11.630591,0.99098885,-0.36750996
10.971334,1.1846223,-1.0282905
10.043436,0.8721024,-1.5370775
8.657414,0.6777794,-1.6878356
7.73398,0.5688336,-1.5479664
7.6016383,0.4608934,-1.5391845
7.621884,0.58306473,-1.7189124
7.5404425,0.6506099,-1.8652747
7.3797917,0.934658,-2.1138406
7.3332577,1.3462118,-2.4400363
7.7555757,1.6258161,-2.7923
8.003433,1.4075224,-2.889131
8.293937,0.9111278,-2.642921
8.272465,0.51087475,-2.5623703
8.924224,0.7854514,-3.0835116
10.454378,0.56458145,-2.1967854
11.579547,-0.5609806,-1.9555073
10.74739,-1.0865079,-3.0747583
12.258083,-1.4412616,-2.6105418
15.739491,-0.76239043,-2.0807147
13.782815,0.87954354,-2.1774018
11.948475,2.0621545,-0.5958019
10.732258,2.9028738,1.7082533
9.983764,3.0338078,0.43132022
10.6358,1.0072215,-0.3911072
11.041359,-0.6723014,-0.69169444
10.5367565,-0.8879328,0.12637554
9.616991,-0.22878991,0.44187388
8.813975,-0.5551483,0.10616848
8.065156,-1.2614665,-0.427863
7.5871296,-1.274491,-0.7583969
7.3285937,-0.8854428,-0.9058319
7.28365,-0.6410236,-0.75622296
7.219897,-0.74472123,-0.38642415
7.1515474,-1.1945343,-0.47412854
7.299806,-1.3257174,-0.71774334
7.5690484,-0.8033696,-1.4243106
7.480674,-0.27286237,-1.9233962
7.65297,0.24802014,-2.6431508
8.305792,0.45800123,-3.3386283
9.601237,0.47073838,-3.5341482
10.85647,1.0277542,-3.4366755
11.433232,1.9150357,-4.388888
10.933026,2.1379933,-5.1386557
11.045353,1.3069181,-4.843298
13.124238,0.7074483,-3.8065412
15.309637,-0.7098042,-1.0551438
13.746127,-1.0837498,1.4587774
10.765556,-0.720444,2.4327579
8.630388,-1.5919621,2.1179683
8.2744665,-2.4666789,0.57208973
10.2038765,-2.3546305,0.5102331
11.390912,-0.9266135,0.47063303
11.56816,-0.06468175,0.21207838
11.092096,0.25755864,-0.5538746
10.071852,0.68575686,-1.2909248
8.893014,0.8356339,-1.3987213
7.7970915,0.740766,-1.2023585
7.2564235,0.43163627,-1.3474088
7.3025837,0.55373096,-1.4609035
7.388401,0.67255044,-1.5352771
7.650777,0.61960024,-1.5797805
7.8220677,0.60664284,-1.5614983
8.202477,0.5837543,-2.0039659
8.567966,0.66740763,-2.511661
8.284589,0.9263454,-2.8959403
7.9562674,0.51986736,-2.6400862
8.775333,0.068024054,-2.9016767
10.434199,0.3932237,-2.7680228
11.446103,0.10324755,-3.0767503
11.070636,0.56031024,-4.053259
12.842412,0.35070267,-2.7516272
15.927552,0.03338475,-1.4515662
13.118903,0.62345016,-1.3644267
11.287483,0.41928217,0.5890598
10.504024,1.1442657,1.4946905
10.310361,1.930215,0.522817
10.740542,0.5874222,-0.7471729
11.136639,-0.44920012,-0.70580107
10.26128,-0.50332826,0.42396525
9.177119,-0.2722399,0.4514698
8.459117,-0.97389424,-0.16788143
7.5816703,-1.6737002,-0.32299694
7.1945095,-1.4991342,-0.56461024
6.9048967,-1.3226146,-0.8740081
7.126945,-1.2923805,-0.53446245
7.602251,-0.7879126,-0.40567353
7.8170495,-0.5223382,-0.77386343
7.754982,-0.61844146,-1.3791943
7.787476,-0.75117594,-2.015324
7.946719,-0.8228584,-2.6125338
8.454232,-0.7151289,-3.144286
9.466617,-0.13261005,-3.5711815
10.629145,0.8233851,-3.5376916
11.104547,2.1279187,-4.0691853
10.659331,1.8623729,-5.262886
10.029733,0.86795557,-5.3396926
11.617279,0.53254706,-2.596684
15.1948395,0.6441935,-3.206698
15.11471,-0.87142235,1.5431108
11.247251,-0.99485785,2.5912733
9.205562,-0.77167034,2.4948347
8.815642,-1.579225,0.5986845
10.338679,-2.2039392,0.1275056
11.561141,-1.1931744,0.40943724
11.604734,-0.1016195,0.2866817
11.3102665,0.19029115,-0.51553863
10.159823,0.42369708,-1.0915548
8.786882,0.87763774,-1.4639778
7.7233596,1.1430973,-1.4117459
6.9443817,1.0295451,-1.4163426
6.7389784,1.084334,-1.6178387
6.664739,1.3203927,-1.5586541
6.910739,1.47049,-1.8437173
7.7120395,1.7622665,-1.8415147
8.432674,1.7555436,-2.014855
8.983964,1.3991045,-2.1963067
8.906104,0.8193437,-2.6486192
8.335969,0.8861611,-3.0374758
8.530617,1.1928774,-2.6892536
9.852906,1.7315729,-2.5489917
11.055169,1.5339937,-2.8223903
11.0316105,1.0892469,-3.485383
11.657828,0.23244825,-2.179595
16.221836,-1.2397943,-1.134909
13.7279215,-1.4610376,-1.3459436
11.727806,-1.0723629,0.4536629
10.760127,1.17698,1.3090824
9.98634,2.645392,0.3701436
10.258503,1.5497284,-0.30696538
11.370476,0.4983866,-0.8663371
11.345126,-0.26684815,-0.34486082
10.147479,-0.522319,-0.00980665
9.005436,-0.8525082,-0.12717041
7.9921613,-1.3340205,-0.34315613
7.4513974,-1.0478559,-0.78007877
7.3167286,-0.5170805,-1.2325064
7.074425,-0.08070375,-1.020677
6.963718,-0.08596142,-0.7266881
7.071533,-0.49073476,-0.64886695
7.2768507,-0.95004797,-0.7997208
7.5110703,-1.2763298,-1.0898405
7.657174,-1.1465641,-1.2237914
7.9314823,-0.44555137,-1.9246317
8.725056,0.112690285,-2.5412726
9.881971,0.61825955,-3.2432334
10.708862,1.4614208,-4.1091204
10.628885,1.9938912,-5.1725864
10.289072,1.1334056,-5.7012744
11.428799,0.3245963,-4.080438
14.550416,-0.03454354,-3.746418
15.821134,-1.6156169,0.44211328
12.94609,-1.2884061,2.2513635
10.379947,-1.0498383,2.8305688
9.125596,-1.595563,1.3587095
10.34887,-1.8432575,-0.14968549
11.257556,-1.2203437,-0.3369791
11.054498,-0.010429143,-0.32538158
11.2527,0.5112291,-0.637145
10.242386,0.48078442,-1.2522825
9.24295,1.0001155,-1.7718624
8.214209,1.5167747,-1.7064625
7.3916955,1.6234316,-1.6271665
7.139682,1.4718115,-1.5714295
7.2740345,1.6371263,-1.5802019
7.3033686,1.8282411,-1.6854031
7.192498,1.822744,-1.4678947
7.4850597,1.5938009,-1.7280582
7.829978,1.4686321,-1.9607553
7.7060065,1.123934,-2.712506
7.6968126,1.4258908,-2.7880287
8.241187,1.7700429,-2.1750078
9.817069,1.7853849,-2.2251518
11.09407,1.1015242,-2.376743
10.950504,0.88134396,-2.9007957
12.4462385,-0.55137503,-1.1603835
16.851954,-1.98011,-1.1739728
13.339438,-0.73891765,-1.222489
11.306579,0.4695221,-0.08214985
10.99244,1.765264,1.3227007
9.927059,2.7333837,0.39586687
10.269363,1.5688629,-0.39223728
11.396927,-0.10811257,-1.1307527
11.257574,-0.96531343,-0.7605709
9.938369,-1.0396485,-0.04309563
9.209191,-1.1928871,0.33373258
8.536841,-1.6177908,-0.11447157
8.097075,-1.4596202,-0.7992707
7.7285504,-0.8234234,-1.19033
7.736518,-0.14082696,-1.249735
7.6233006,0.28020778,-1.125294
7.257821,-0.5508675,-0.85337013
7.4438605,-1.1737717,-0.8500278
7.708276,-1.350684,-1.2137645
7.7477136,-1.1388451,-1.8398578
8.167752,-0.907096,-1.9579399
8.387588,-0.43870395,-1.9651225
8.885064,0.43147346,-2.4091032
9.604082,0.7649858,-2.7195642
10.022377,1.1378875,-3.396472
10.411109,1.6351727,-4.4211807
10.526788,1.8461498,-5.122988
12.632737,2.1311076,-3.097034
16.219395,0.8032834,-3.0690026
15.059309,-1.7432758,1.4607407
11.320571,-2.3862624,1.7293223
9.306377,-2.180457,2.7651496
8.403734,-2.2756598,1.0550576
9.156796,-2.1350725,0.44175893
10.494916,-0.7831338,0.9129091
11.209078,0.16292064,0.32750762
11.308408,0.36268327,-0.23075315
10.7733135,0.483782,-1.1253802
9.563083,0.6216688,-1.3133057
8.498879,0.72603685,-1.6275495
7.957273,0.49286076,-1.580853
7.890302,0.39668092,-1.5269357
7.7839136,0.35544318,-1.3026277
7.408493,0.3722026,-1.1566387
7.1708546,0.716144,-1.4132206
7.458848,1.0142701,-1.5811979
8.210685,1.0950505,-1.5212758
8.614491,0.7877594,-1.5056368
8.431315,0.19573078,-1.9030073
8.4603615,-0.15643713,-2.1531537
9.369249,-0.6061161,-2.5769079
11.102229,-0.4998423,-3.0704775
11.065703,0.21541111,-3.437135
11.2926445,0.72958034,-2.7272735
15.020341,0.41363186,-1.8312867
13.28849,1.3010284,-2.8844957
11.335137,1.0016191,-1.3057114
11.20493,1.512829,0.8911889
10.677785,2.2782555,0.4612669
10.810376,1.0161183,0.019804837
10.673246,-0.19274281,-0.46438894
10.30656,-0.77047324,0.24449588
9.935065,-0.49898994,0.5036442
9.566569,-0.47470316,0.096026644
8.985151,-1.0564368,-0.44575247
8.337443,-1.1987672,-0.8480741
7.6915355,-1.0040516,-1.1060637
7.775275,-0.30256006,-1.1864035
7.6870923,-0.17258364,-0.89388
